date,title,duration,views,likes,comments
2020-09-13 22:00:11+00:00,This Golf Course Is Surrounded By Water?! | SUNDAY MATCH #36,1921,343234,9639,583
2019-12-20 23:09:11+00:00,Alternate Shot W/ #1 Long Driver In The World | GM GOLF,727,242851,6799,238
2019-01-08 00:20:27+00:00,just a golf vlog (video type inspired by Casey Neistat),664,9132,271,145
2019-01-15 01:39:31+00:00,They made me wear golf clothes (kinda),768,18302,448,127
2019-06-01 00:21:23+00:00,My Home Golf Course Got Hit By a Tornado So I Played It The Next Day,1117,67220,1011,130
2020-08-16 22:00:12+00:00,I LOST MY 2 IRON?!?! | 100 Degree + Weather | Sunday Match #32 | GM GOLF,1860,253702,15467,801
2020-10-11 22:00:11+00:00,Is It My Time To COMEBACK?!? | Sunday Match #40 | GM GOLF,1942,234790,13129,475
2020-11-17 00:03:23+00:00,I Play Golf With a Caddy For 9 Holes! Does It Help My Game?! | GM GOLF,1111,96714,3023,250
2020-06-28 22:00:13+00:00,What A Crazy BIRDIE?!? | Golf In Dallas | Sunday Match #25 | GM GOLF,1532,185394,4995,481
2019-01-04 01:43:14+00:00,We Created a GOLF COURSE in MY HOUSE And This is What Happened,1021,29022,510,113
2019-01-09 23:26:50+00:00,Barefoot Golf Challenge *Frigid Temperatures*,719,14786,408,147
2020-07-12 22:00:12+00:00,Shot Tracers On EVERY SHOT! | Sunday Match #27 | GM GOLF,2010,316680,11268,1122
2018-10-17 01:08:26+00:00,Golf Ball on the Back Of the Club Challenge With Zac Radford - GM GOLF,700,7518,168,30
2021-12-28 01:44:56+00:00,The Rematch | We Played 2 High School Golfers In a Match | Who Won?!,2146,182494,5690,563
